mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39
-283.5137634277344,100.9688491821289,-42.547584533691406,-1.4595946073532104,-10.530559539794922,-9.068957328796388,2.229780912399292,-4.022493839263916,1.665676236152649,6.917520523071289,0.5407428741455078,12.664588928222656,-4.9630961418151855,5.217142105102539,-4.251951694488525,-0.4731858670711517,-3.991407632827759,-1.3727319240570068,0.243951141834259,4.294386386871338,-1.7701619863510132,6.629208564758301,-2.949617385864258,1.178052306175232,-5.599161624908447,3.5000624656677246,-2.1659343242645264,1.2968226671218872,-1.0940701961517334,1.762799620628357,-2.390937805175781,0.9326812624931335,-2.064480781555176,1.80978524684906,-2.0821778774261475,4.190598011016846,-1.6840566396713257,3.00512433052063,0.0723609924316406,1.6702460050582886
-254.4517822265625,93.90547943115234,-47.535743713378906,3.3561489582061768,-11.771414756774902,-3.6016530990600586,-4.033886432647705,-0.5483792424201965,6.281105995178223,3.6435446739196777,3.000103712081909,7.120279312133789,0.6007254719734192,0.9213664531707764,-4.874664783477783,-0.351822942495346,-4.136080265045166,5.479258060455322,-0.3645346462726593,6.582862854003906,-3.619850397109986,4.705753326416016,-7.730551719665527,1.9777419567108157,-1.786162257194519,2.8948421478271484,-1.998194932937622,2.254314422607422,-0.7791919708251953,1.36307954788208,-3.4869866371154785,0.2082167416810989,-5.31601619720459,0.905536949634552,-3.5755176544189453,2.1861026287078857,-1.98892605304718,1.9944263696670528,-0.0850084424018859,0.6527523994445801
-243.72552490234372,87.92913818359375,-49.2434196472168,-2.1205949783325195,-9.96573257446289,-6.209601879119873,-1.62226402759552,-5.562298774719238,4.522848606109619,5.152857780456543,1.9112993478775024,11.6181001663208,-2.745905637741089,5.711695671081543,-6.835089206695557,-0.3208602368831634,-4.673552513122559,3.8338003158569336,-0.5459641814231873,4.051299571990967,-3.069486141204834,3.187253475189209,-6.207505226135254,2.464510440826416,-1.998031497001648,4.818739891052246,-0.7107934355735779,2.336752891540528,-2.015144109725952,1.55682635307312,-1.5108264684677124,-1.143786072731018,-3.830804109573364,0.912278175354004,-3.3779001235961914,2.9616425037384038,-0.8129323720932007,4.000513553619385,-0.985618531703949,2.1346468925476074
-253.19757080078125,99.43791198730467,-42.03276443481445,-13.843607902526855,-9.055075645446776,-6.101550102233887,1.6074872016906738,-0.4372228980064392,7.403706073760986,5.523297309875488,6.276747226715088,18.218929290771484,0.4247173964977264,8.301619529724121,-4.88460636138916,0.065439261496067,-4.35097599029541,-0.0365716107189655,-1.955819129943848,3.7063164710998535,-5.833493709564209,4.490737438201904,-3.437300443649292,5.08479118347168,-2.3907470703125,5.203909873962402,-0.9101067185401917,0.031923871487379,-3.6090939044952393,2.242809295654297,-3.1340949535369877,-1.2786215543746948,-3.22571349143982,2.5258724689483643,-4.5149688720703125,2.258190631866455,-3.903703212738037,2.692880868911743,-0.2880727350711822,1.8705066442489624
-383.8101196289063,128.45155334472656,29.3132438659668,18.846982955932617,-6.675448894500732,0.9895959496498108,-3.2822654247283936,6.314258575439453,2.1871654987335205,5.393112659454346,-2.2782044410705566,1.045738935470581,1.9954404830932615,11.121938705444336,5.779062271118164,7.820589542388916,5.813187122344971,10.56051254272461,5.775755882263184,6.61923885345459,3.061729669570923,4.079830646514893,-0.4022106528282165,2.4304733276367188,-0.3025886714458465,1.215705633163452,-0.6492028832435608,2.166789531707764,0.2289512306451797,3.048508882522583,-0.2024653553962707,1.3396717309951782,0.2130280584096908,0.884925365447998,-1.041223406791687,0.3738852441310882,-1.3163195848464966,0.9875220656394958,0.0302921738475561,1.6318055391311646
-392.4197998046875,100.6938247680664,38.33876800537109,31.595787048339844,9.919754028320312,12.658039093017578,-0.5084400177001953,3.399919271469116,-6.509411334991455,-1.2459230422973633,-8.470818519592285,-1.7125717401504517,-5.71552848815918,4.275683403015137,2.59523344039917,11.024446487426758,5.316886901855469,8.276796340942383,-0.9113633632659912,2.7885935306549072,-2.334841012954712,2.009552240371704,-4.7123894691467285,-1.2247233390808103,-5.98330545425415,0.7975084781646729,-0.8217277526855469,5.936304569244385,2.724280834197998,6.86430025100708,-0.1066830232739448,0.6111858487129211,-5.946884632110596,-2.883594036102295,-6.304746627807617,-2.2446250915527344,-6.230138301849365,-2.740373373031616,-5.598235607147217,-0.8933011889457703
-373.9470825195313,105.2793960571289,23.840938568115234,21.31110000610352,4.102845668792725,9.905531883239746,-4.260987758636475,-2.1921820640563965,-8.051790237426758,3.1921417713165283,-1.6131271123886108,5.066548824310303,-0.8981105089187622,8.746089935302734,7.685054302215576,14.508891105651855,4.451879978179932,5.844420433044434,-4.2967939376831055,-0.5969130396842957,-5.717437744140625,-1.52402663230896,-7.581769943237305,-3.14524507522583,-9.140398025512695,-2.300489902496338,-2.4929378032684326,5.613286018371582,0.2010455727577209,3.2313599586486816,-3.445539712905884,-0.761098325252533,-4.897896766662598,-0.6613821387290955,-2.889155149459839,2.915732860565185,-0.6171786189079285,2.2965965270996094,-3.116037368774414,0.5285121202468872
-391.955078125,86.23760223388672,18.303865432739254,22.61882781982422,6.491297245025635,11.24335479736328,-1.2114907503128052,4.321852207183838,-3.0041496753692627,5.395804405212402,-0.7623892426490784,6.2932305335998535,1.9215341806411743,9.499784469604492,5.774356842041016,12.866416931152344,4.692676067352295,4.560542583465576,-5.2775559425354,-0.7685377597808838,-5.960274696350098,-0.4504058957099914,-6.57044792175293,-2.98896861076355,-8.125128746032715,0.3229974210262298,0.1513779610395431,7.399754047393799,1.647241473197937,4.951144695281982,-1.6427085399627686,1.0484743118286133,-4.762503623962402,-1.3082376718521118,-3.9963362216949454,0.5953113436698914,-3.910830497741699,-0.1500660181045532,-3.5931050777435303,0.6614233255386353
-396.3958740234375,81.97195434570312,16.737998962402344,22.34419250488281,5.956768989562988,12.111016273498535,0.7360638976097107,6.413129806518555,-2.433909177780152,5.271386623382568,-0.0344251058995723,6.48897123336792,1.23945152759552,9.917183876037598,6.415945053100586,12.277915000915527,3.570080041885376,4.215273380279541,-5.64839506149292,-0.6270972490310669,-5.439373970031738,-0.736702024936676,-7.619932174682617,-3.726669788360596,-8.522907257080078,0.0945730283856391,-0.6441378593444824,6.791202068328857,1.9300438165664675,5.827938079833984,-0.4624255299568176,1.6206507682800293,-5.073873996734619,-1.0793044567108154,-3.7957763671875,0.424481064081192,-4.238440990447998,-0.934964656829834,-4.1082539558410645,0.5259084701538086
-142.90731811523438,96.75520324707033,-17.3997859954834,21.778566360473636,8.461356163024902,21.216449737548828,0.3782956302165985,15.700329780578612,8.692521095275879,15.31108856201172,5.478696823120117,10.666289329528809,1.7563347816467283,3.5909855365753174,10.031404495239258,15.958781242370604,6.9653191566467285,10.794445037841797,3.0935678482055664,6.314577102661133,4.396416664123535,13.305841445922852,-2.583423376083374,5.502785682678223,7.175724983215332,15.487107276916504,4.705661296844482,4.992905139923096,3.942094326019287,1.326168656349182,1.003656029701233,7.444451808929443,0.6266816854476929,-0.3692657947540283,0.6607158780097961,5.834577083587647,-2.530927419662476,-0.3846257328987121,-2.693631649017334,6.891476154327393
-140.8947296142578,99.37921905517578,-16.34592056274414,22.582088470458984,8.627949714660645,20.53282356262207,-0.2873364388942718,15.643489837646484,7.511988162994385,13.921146392822266,5.286248683929443,10.996485710144045,1.7315458059310913,3.844013214111328,9.562685012817385,14.893550872802734,6.321927070617676,10.6416654586792,3.031378030776977,5.927202224731445,4.385823249816895,12.93725299835205,-2.8105742931365967,5.195846080780029,6.95197343826294,14.9939603805542,4.5805182456970215,4.860269546508789,4.649120807647705,2.184086322784424,1.9876046180725095,7.769069671630859,0.5761579275131226,0.1581212729215622,1.1336761713027954,6.4574737548828125,-2.881701231002808,-0.7415317893028259,-2.8415632247924805,6.971163272857666
-179.67572021484375,130.23326110839844,-70.83240509033203,13.217350006103516,-22.784713745117188,10.014549255371094,-21.01547622680664,1.3103456497192385,-20.7862606048584,-10.92239475250244,-4.672654151916504,3.775720834732056,1.3867799043655396,7.555314064025879,0.1191180869936943,-0.5950078368186951,-1.7015740871429443,6.8402628898620605,-8.498780250549316,-18.476051330566406,-20.924617767333984,8.486811637878418,13.909185409545898,2.898085832595825,-11.97469997406006,5.965350151062012,2.766472101211548,-10.749312400817873,-19.52223777770996,3.7006499767303462,7.615762233734131,1.3575159311294556,-5.1800217628479,2.4128193855285645,-0.616361677646637,5.234424114227295,0.2281633466482162,-3.6006460189819336,-5.835821628570557,-3.944939851760864
-175.0359344482422,128.62109375,-70.23294830322266,11.215129852294922,-22.28465461730957,12.227635383605955,-20.065582275390625,3.327755928039551,-21.28598403930664,-12.858160972595217,-5.083478927612305,5.106551647186279,3.669132947921753,8.324750900268555,-0.4434082806110382,0.8353845477104187,-1.0410414934158323,7.65249490737915,-6.216311931610107,-17.272008895874023,-19.902692794799805,7.555743217468262,13.910212516784668,2.413339138031006,-11.826234817504885,5.32273006439209,3.258307933807373,-10.30992031097412,-17.35538673400879,4.476040363311768,6.393245697021484,1.2472596168518066,-3.4576752185821533,1.4767422676086426,-1.9355888366699217,6.30349063873291,1.2594270706176758,-3.8484063148498535,-4.276828765869141,-3.04780387878418
-244.4525451660156,144.20213317871094,-59.66881561279297,0.2440108805894851,-12.326903343200684,13.949766159057615,-13.857783317565918,-2.808592796325684,-8.217326164245605,-4.465799331665039,-3.0699594020843506,2.126699209213257,0.5116891860961914,0.474854826927185,-6.385318756103516,-7.996336460113525,-8.271763801574707,12.870216369628906,3.630290269851685,-7.187223434448242,-16.48758888244629,5.5940470695495605,7.246555805206299,-0.2130739986896515,-13.721871376037598,-1.8318934440612795,2.084230899810791,-1.8224703073501587,-12.518698692321776,0.1185491904616355,2.605311393737793,4.325262069702148,-2.213674306869507,-2.0492541790008545,-5.882450580596924,2.4453299045562744,-0.2221492528915405,0.4770514965057373,-2.0853312015533447,-2.227291822433472
-255.56768798828125,150.58546447753906,-56.04291915893555,-2.4010169506073,-8.037627220153809,13.138046264648438,-11.798537254333496,-3.097625255584717,-6.524540901184082,-3.282554626464844,-3.6354377269744873,1.803455829620361,-1.848140239715576,0.1743852943181991,-7.416251182556152,-7.15533971786499,-8.136584281921387,11.457818984985352,3.1816272735595703,-5.692837715148926,-16.04855728149414,3.99801516532898,7.2556843757629395,1.9521466493606567,-12.41210651397705,-2.4286725521087646,-0.2490564286708831,-0.6474493741989136,-11.214361190795898,-0.156801238656044,0.7752383947372437,2.655438184738159,-2.9355599880218506,-1.5788434743881226,-5.1306023597717285,3.910622596740722,0.0297536682337522,-0.2248492836952209,-4.124423027038574,-1.7552047967910769
-264.552734375,154.51126098632812,-54.08434677124024,-3.980181932449341,-3.5451202392578125,12.684243202209473,-9.919445037841797,-1.6885733604431152,-4.564585208892822,-1.3767223358154297,-3.1022160053253174,1.8593679666519165,-3.115665912628174,1.253921627998352,-7.239668369293213,-5.200718879699707,-6.413349151611328,10.07744598388672,2.194451332092285,-4.762510776519775,-16.744102478027344,2.7808241844177246,8.12606430053711,3.663597822189331,-10.672239303588867,-0.7586172223091125,-0.6756309270858765,0.6064023971557617,-7.730862617492676,-0.0734530314803123,0.3585469126701355,3.443355083465576,-2.3161604404449463,-1.162854552268982,-5.291439056396484,4.362484455108643,0.365450769662857,-0.8186229467391968,-5.173038005828857,-1.46846342086792
-276.7918701171875,154.72891235351562,-52.46667098999024,-6.106127262115479,1.1065492630004885,12.217120170593262,-9.82974910736084,-0.482500672340393,-3.4208638668060303,-0.3613098263740539,-2.6342520713806152,2.8812901973724365,-3.460624933242798,2.5798864364624023,-6.663345813751221,-4.921278953552246,-7.289596080780029,9.224596977233888,3.5854763984680176,-5.185201168060303,-17.97854232788086,2.2544164657592773,7.8267059326171875,4.3756489753723145,-9.680280685424805,0.2087354958057403,-0.3689480125904083,0.8905872702598572,-6.390918731689453,0.4934852123260498,0.5426241755485535,4.871962070465088,-0.85089111328125,-0.6477616429328918,-6.193508148193359,2.859257459640503,-0.0954130738973617,-0.6357593536376953,-4.768373489379883,-0.9157091975212096
-288.5201721191406,147.36489868164062,-44.68134689331055,-9.124476432800291,3.005986452102661,11.595049858093262,-9.478825569152832,1.290128231048584,-4.099013328552246,-0.5826669335365295,-2.124276161193848,4.690816402435303,-2.748808622360229,3.1508774757385254,-7.479500770568848,-6.854039192199707,-7.69957160949707,8.739518165588379,2.967315912246704,-5.800135135650635,-17.53676986694336,2.061109066009521,6.35453462600708,4.117748260498047,-9.16859245300293,1.378386616706848,-0.5461606383323669,0.2214225083589553,-7.183964729309082,0.2366022765636444,0.4775572419166565,4.342661380767822,-1.476163625717163,-0.988362729549408,-4.858624458312988,2.590510129928589,-0.7479025721549988,-1.034447431564331,-5.735922813415527,-1.2923297882080078
-298.1781311035156,142.89834594726562,-38.1706657409668,-9.750062942504885,0.5680708885192871,13.96839714050293,-9.253472328186035,2.9973256587982178,-6.892939567565918,-0.6394031643867493,-3.4426019191741943,4.766488552093506,-2.011251211166382,2.308389186859131,-8.92756175994873,-7.069653511047363,-6.3163251876831055,9.6586332321167,3.2511324882507324,-5.985833644866943,-16.581615447998047,1.6626311540603638,4.643831729888916,3.568100452423096,-8.166518211364746,2.083848476409912,-0.3976378142833709,0.9889713525772096,-7.710590362548828,0.7101483941078186,1.4216042757034302,4.431392192840576,-2.776151180267334,-2.4292895793914795,-5.08975887298584,2.711714744567871,-1.42919659614563,-0.8615029454231262,-5.576844215393066,-0.9301722645759584
-176.29364013671875,125.12713623046876,-67.6683578491211,7.763850212097168,-20.75254249572754,11.78547191619873,-19.292163848876957,3.785364389419556,-20.634035110473636,-12.225655555725098,-6.867008209228516,6.380853652954102,1.6048411130905151,8.02824878692627,-3.293782949447632,3.859387397766113,-0.2505645751953125,10.142593383789062,-5.539978504180908,-17.274799346923828,-18.08336067199707,7.708450794219971,12.784276008605955,1.8664485216140747,-12.377605438232422,3.3336541652679443,2.1631529331207275,-8.780495643615723,-16.594940185546875,4.691413879394531,7.84683084487915,3.2526121139526367,-4.159481525421143,0.3252973854541778,-1.4533241987228394,5.391011714935303,-0.7528167963027954,-3.452502012252808,-3.8528854846954346,-4.732420444488525
-170.0797119140625,120.43302917480467,-65.71415710449219,5.877899169921875,-20.15843963623047,10.36943817138672,-18.494911193847656,4.872820854187012,-18.895143508911133,-8.812783241271973,-6.20761251449585,6.401960372924805,-0.5643938779830933,5.9059038162231445,-4.324068546295166,6.366434097290039,0.1246646791696548,11.77209758758545,-5.74191951751709,-19.642656326293945,-19.445222854614254,8.575090408325195,13.82516098022461,-0.752162754535675,-14.35844898223877,0.4091303050518036,1.50871479511261,-8.102819442749023,-17.48565101623535,4.405223846435547,10.40288257598877,5.633599281311035,-4.52259635925293,-0.4600637853145599,-0.2976147830486297,4.372960567474365,-1.8753801584243772,-2.831720352172852,-3.6616852283477774,-6.710679054260254
-170.34095764160156,120.88867950439452,-64.21922302246094,4.627698421478272,-18.90010070800781,11.043585777282717,-17.594127655029297,6.2981696128845215,-17.918567657470703,-7.074203014373779,-4.422024726867676,6.306762218475342,-0.8986018896102905,4.7666449546813965,-5.758744239807129,3.978617191314697,-0.8207127451896667,13.423230171203612,-4.737380027770996,-19.561511993408203,-23.52757453918457,6.878951549530029,14.638601303100586,0.0571446046233177,-14.978021621704102,-0.174365684390068,2.7218942642211914,-8.165216445922852,-17.874563217163086,3.974852800369263,10.966421127319336,8.114267349243164,-2.8265743255615234,-0.2061346471309662,-1.6523536443710327,5.04653787612915,-1.488520860671997,-3.2940216064453125,-4.966649055480957,-6.444146633148193
-187.9431610107422,124.46636962890624,-63.07275772094727,2.8744759559631348,-14.315547943115234,12.94271755218506,-17.125215530395508,6.491543769836426,-15.754383087158203,-6.0820722579956055,-3.704664707183838,5.006263732910156,-0.7276051640510559,4.658381462097168,-7.795877456665039,1.2438218593597412,-1.5254710912704468,12.855488777160645,-1.9626771211624143,-17.014358520507812,-26.57603645324707,4.039546966552734,13.18181324005127,2.862301111221313,-12.625452041625977,0.4432136118412018,2.619491577148437,-6.120149612426758,-18.2485294342041,1.1520286798477173,8.323896408081055,8.422072410583496,-1.4551464319229126,0.2290387898683548,-3.00954270362854,5.341329574584961,-0.8292807936668396,-4.113439559936523,-6.341627597808838,-3.9938576221466064
-197.22154235839844,127.66643524169922,-62.203125,2.212291717529297,-14.26206874847412,14.045709609985352,-17.86473274230957,5.049242973327637,-13.92585563659668,-5.060765743255615,-3.696796417236328,2.0093350410461426,1.6002010107040403,3.3567190170288086,-6.394542694091797,0.3350625038146972,-2.925899028778076,12.863131523132324,-0.6582330465316772,-14.477177619934082,-28.56290626525879,3.4128198623657227,10.741475105285645,2.14211654663086,-12.199580192565918,0.0313267782330513,1.7613998651504517,-3.6576223373413086,-18.49701499938965,-1.0986709594726562,7.800558090209961,7.842714309692383,-1.880021452903748,0.2379091531038284,-3.0975658893585205,4.818251609802246,-0.3481643795967102,-4.466645240783691,-6.6557393074035645,-1.9827300310134888
-194.88841247558597,126.00244140625,-61.40372848510742,3.043874502182007,-18.882999420166016,17.009475708007812,-18.77846908569336,3.898125886917114,-12.307766914367676,-4.860941410064697,-5.325847148895264,1.0105525255203247,3.581768751144409,1.5461735725402832,-4.750543117523193,-5.018111705780029,-1.4106662273406982,14.640669822692873,-0.2671050131320953,-12.896073341369627,-28.630170822143555,2.5436320304870605,11.868428230285645,2.133293867111206,-14.498560905456545,0.5380355715751648,1.5812573432922363,-3.760312557220459,-17.932252883911133,-1.1540545225143433,7.66196346282959,9.195122718811035,-1.8742351531982424,-1.0592728853225708,-3.170300006866455,4.86025857925415,0.2305432856082916,-4.405716419219971,-5.576070785522461,-1.2763599157333374
-202.85540771484372,129.2161865234375,-62.41770935058594,2.469019651412964,-18.76679992675781,16.10124969482422,-17.99120330810547,4.471900463104248,-12.261860847473145,-2.682417392730713,-4.619235992431641,-0.2775003015995025,0.845950722694397,1.3185656070709229,-6.809592247009277,-5.245492935180664,-1.518614649772644,13.892160415649414,0.3524902164936065,-11.8945894241333,-25.254058837890625,1.598749756813049,11.292754173278809,1.6271872520446775,-14.760966300964355,0.2235626429319381,0.594634473323822,-3.9899187088012695,-15.771626472473145,-1.0249340534210205,5.848381042480469,8.578495025634766,-1.232308268547058,-1.2978103160858154,-3.747571229934693,5.307295799255371,0.1505133062601089,-3.249005079269409,-4.816889762878418,-2.5051190853118896
-223.41510009765625,137.83555603027344,-61.15103530883789,1.061167597770691,-15.339695930480955,13.469599723815918,-16.37074851989746,1.90080988407135,-10.515268325805664,-2.35532021522522,-2.112101554870605,0.4038418531417846,0.0408753417432308,1.4575494527816772,-7.098758220672607,-4.554390907287598,-5.425002574920654,13.074751853942873,1.5556584596633911,-9.164899826049805,-19.796703338623047,3.90354585647583,8.234794616699219,-0.3412661552429199,-13.481242179870604,-0.5640214085578918,1.414861083030701,-3.455641984939575,-12.95868968963623,-0.5175944566726685,4.601323127746582,6.097561836242676,-1.515380859375,-1.1485488414764404,-4.89186954498291,3.908526659011841,0.1077412962913513,-1.2207962274551392,-3.982297658920288,-3.2532691955566406
-149.7063446044922,79.74388122558594,-7.294997215270996,24.64125633239746,-17.576793670654297,11.924640655517578,-5.886221408843994,6.2511305809021,-0.3460740447044372,0.3776698410511017,-4.931084632873535,4.422788619995117,-3.8976175785064697,7.722519397735596,0.5623385310173035,0.8815287947654724,-6.659731388092041,-1.1933106184005735,-6.654336452484131,4.221632957458496,1.359469294548035,1.07341468334198,0.7724221348762512,-0.5562466979026794,-2.9662253856658936,4.081066131591797,-2.2432124614715576,0.2181881219148636,-5.462796211242676,6.837296485900879,-3.193545341491699,0.5835455060005188,-4.388888835906982,0.0649937465786933,-4.575399398803711,5.535460948944092,-4.57968282699585,0.7096454501152039,-5.06353235244751,0.793843686580658
